ASIN,Book Title,Amazon Link,Episode Count,Episode Numbers
"B08KHJQXSX","The Great Gatsby","https://www.amazon.in/Great-Gatsby-F-Scott-Fitzgerald-ebook/dp/B08KHJQXSX/ref=sr_1_3?crid=3TF0W3C5O9ERL",2,"316;316"
"B09VPLCLC2","The Old Man and the Sea","https://www.amazon.in/Old-Man-Sea-Ernest-Hemingway-ebook/dp/B09VPLCLC2/ref=sr_1_2?crid=2DWX6T6SY2FGO",2,"316;316"
"0393283739","The Study of Orchestration","https://www.amazon.in/Study-Orchestration-Samuel-Adler/dp/0393283739/ref=sr_1_3?crid=25CZ9BNGBM8L5",2,"316;316"
"B01MU0W0GS","Page Not Found","https://www.amazon.com/Silence-Andrew-Garfield/dp/B01MU0W0GS",1,"316"
"B09PR6MNCD","A Full Life","https://www.amazon.in/Full-Life-Sabira-Merchant-ebook/dp/B09PR6MNCD/ref=sr_1_1?crid=197T53LPLKPAQ",2,"317;317"
"B00F50E60K","A Terrible Beauty","https://www.amazon.in/Terrible-Beauty-Cultural-History-Twentieth-ebook/dp/B00F50E60K/ref=sr_1_3?crid=30DVYISOADMP8",2,"317;317"
"B08ZNVVWZT","My Life in Full","https://www.amazon.in/My-Life-Full-special-Epilogue-ebook/dp/B08ZNVVWZT/ref=sr_1_3?crid=35WP7GIOPYXQ",2,"317;317"
"B097S3PTV5","Savarkar: A Contested Legacy","https://www.amazon.in/Savarkar-Part-Contested-Legacy-1924-1966-ebook/dp/B097S3PTV5/ref=sr_1_4?crid=3O1U6JAEZ1AUG",2,"317;317"
"B07W4CQB8S","Savarkar: Echoes from a Forgotten Past","https://www.amazon.in/Savarkar-Echoes-Forgotten-Past-1883-1924-ebook/dp/B07W4CQB8S/ref=sr_1_3?crid=3O1U6JAEZ1AUG",2,"317;317"
"B08KJDSD62","The Brass Notebook: A Memoir","https://www.amazon.in/Brass-Notebook-Memoir-Devaki-Jain-ebook/dp/B08KJDSD62/ref=sr_1_1?crid=2XO2WBLU203DB",2,"317;317"
"B0728MXM3Q","The Jungle Book","https://www.amazon.in/Jungle-Book-AmazonClassics-Rudyard-Kipling-ebook/dp/B0728MXM3Q/ref=sr_1_5?crid=V099C4SGRI8Z",2,"317;317"
"B008M7RXXA","The Tell-Train Brain","https://www.amazon.in/gp/product/B008M7RXXA/ref=dbs_a_def_rwt_bibl_vppi_i0",2,"317;317"
"B09QXN55Q5","Arthashastra","https://www.amazon.in/Arthashastra-Kautilya-Chanakya-tantra-Translation-ebook/dp/B09QXN55Q5/ref=sr_1_1?keywords=arthashastra+by+chanakya+in+english",2,"318;318"
"0307363163","Commanding Hope","https://www.amazon.in/Commanding-Hope-Power-Renew-World/dp/0307363163/ref=tmm_hrd_swatch_0?_encoding=UTF8",2,"318;318"
"B09J844MZ9","Freedom to Think","https://www.amazon.in/Freedom-Think-Struggle-Liberate-Minds-ebook/dp/B09J844MZ9/ref=sr_1_1?crid=191ZF7FRNA18L",2,"318;318"
"B00DZOEAX6","Ideas: A History from Fire to Freud","https://www.amazon.in/Ideas-History-Peter-Watson-ebook/dp/B00DZOEAX6/ref=sr_1_2?crid=1J3JDFSGZ33C0",2,"318;318"
"B06XXTB7L2","The Arthashastra","https://www.amazon.in/ARTHASHASTRA-Kautilya-ebook/dp/B06XXTB7L2/ref=sr_1_3?crid=11QUN77T26ZBI",2,"318;318"
"B077GZT9Q1","The Elephant in the Brain","https://www.amazon.in/Elephant-Brain-Hidden-Motives-Everyday-ebook/dp/B077GZT9Q1/ref=sr_1_1?crid=A37W41VJ2ONW",2,"318;318"
"B003GK2180","The Hitchhiker&#8217;s Guide to the Galaxy","https://www.amazon.in/Hitchhikers-Guide-Galaxy-Douglas-Adams-ebook/dp/B003GK2180/ref=sr_1_5?crid=134XUQ9PZXRN1",2,"318;318"
"B06XY9RRPK","The Mahabharata","https://www.amazon.in/gp/product/B06XY9RRPK/ref=dbs_a_def_rwt_hsch_vapi_tkin_p1_i2",2,"318;318"
"B0BRD91YNF","The Nitopadesha","https://www.amazon.in/Nitopadesha-Nitin-Pai-ebook/dp/B0BRD91YNF/ref=sr_1_1?crid=15UFN45493DXZ",2,"318;318"
"B08X6426K8","A Farewell to Gabo and Mercedes","https://www.amazon.in/Farewell-Gabo-Mercedes-Gabriel-Marquez-ebook/dp/B08X6426K8/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"319;319"
"8178245485","Atomic State: Big Science in Twentieth-Century India","https://www.amazon.in/Atomic-State-Science-Twentieth-Century-India/dp/8178245485/ref=sr_1_1?crid=39ZVLWXUBXB1G",4,"319;319;330;330"
"B003E20ZQA","Just Kids","https://www.amazon.in/Just-Kids-Patti-Smith-ebook/dp/B003E20ZQA/ref=sr_1_2?crid=79GCDCZNK7PC",2,"319;319"
"B005KLSWDQ","Leviathan and the Air-Pump","https://www.amazon.in/Leviathan-Air-Pump-Experimental-Princeton-Classics-ebook/dp/B005KLSWDQ/ref=sr_1_1?crid=2GPF3TXHS4ACQ",2,"319;319"
"B005QBH2SQ","Merchants of Doubt","https://www.amazon.in/Merchants-Doubt-Handful-Scientists-Obscured-ebook/dp/B005QBH2SQ/ref=sr_1_1?crid=1V07QKI32RIJ7",2,"319;319"
"B01GJC0NYK","Scum Manifesto","https://www.amazon.in/SCUM-Manifesto-Valerie-Solanas-ebook/dp/B01GJC0NYK/ref=sr_1_1?crid=28YK2E0UZL4GU",2,"319;319"
"B08KXQ899B","The Foundation Series","https://www.amazon.in/Foundation-Isaac-Asimov-Set-books/dp/B08KXQ899B/ref=sr_1_2?crid=3E248J6QCM5OZ",2,"319;319"
"1614277435","The Logic of Scientific Discovery","https://www.amazon.in/Logic-Scientific-Discovery-Karl-Popper/dp/1614277435/ref=sr_1_1_sspa?crid=MLPMLIX7C7OD",2,"319;319"
"0375701176","A Summons to Memphis","https://www.amazon.in/dp/0375701176?ref_=cm_sw_r_apin_dp_BT7319CJAEPCS0TS7FF5",2,"320;320"
"B000JMKSXS","All Aunt Hagar&#8217;s Children","https://www.amazon.in/gp/product/B000JMKSXS/ref=dbs_a_def_rwt_bibl_vppi_i1",2,"320;320"
"B000TODSCY","Better Never to Have Been","https://www.amazon.in/Better-Never-Have-Been-Existence-ebook/dp/B000TODSCY?_encoding=UTF8",2,"320;320"
"B0B9WQQDLP","Beyond Words: Philosophy, Fiction, and the Unsayable","https://www.amazon.in/Beyond-Words-Philosophy-Fiction-Unsayable-ebook/dp/B0B9WQQDLP/ref=sr_1_3?crid=308M5NUL8PCZ",2,"320;320"
"B00P8K05XO","Birth of a Theorem","https://www.amazon.in/Birth-Theorem-Mathematical-C%C3%A9dric-Villani-ebook/dp/B00P8K05XO/ref=sr_1_1?crid=NRBF806335XT",2,"320;320"
"B08DY7HH4D","Earthlings","https://www.amazon.in/Earthlings-Sayaka-Murata-ebook/dp/B08DY7HH4D/ref=sr_1_1?crid=26OEYRELCHB28",2,"320;320"
"B002TXZR4U","Gilead","http://amazon.in/Gilead-Marilynne-Robinson-ebook/dp/B002TXZR4U/ref=sr_1_1?crid=10GRW30ACU8DV",2,"320;320"
"B0BDBSHBSZ","If I Survive You","https://www.amazon.in/Survive-You-collection-Hilarious-revelatory-ebook/dp/B0BDBSHBSZ/ref=sr_1_1?crid=1EUW3LX4U9U15",2,"320;320"
"B00XZQB1GI","Slow Man","https://www.amazon.in/Slow-Man-J-M-Coetzee-ebook/dp/B00XZQB1GI/ref=sr_1_4?crid=3QC88BDXBXTFK",2,"320;320"
"B0BDM8XPRW","South vs North: India&#8217;s Great Divide","https://www.amazon.in/South-north-Indias-Great-Divide-ebook/dp/B0BDM8XPRW/ref=sr_1_3?crid=SYBEHR11C7R9",2,"320;320"
"B008UX2L9W","The Changeling","https://www.amazon.in/gp/product/B008UX2L9W/ref=dbs_a_def_rwt_hsch_vapi_tkin_p1_i9",2,"320;320"
"B000FC12GO","The Known World","https://www.amazon.in/Known-World-Edward-P-Jones-ebook/dp/B000FC12GO/ref=sr_1_2?crid=29ESOLB6CV2G",2,"320;320"
"B00CI3M8U2","The Walk","https://www.amazon.in/Walk-Serpents-Tail-Classics-ebook/dp/B00CI3M8U2/ref=sr_1_1?keywords=the+walk+robert+walser",2,"320;320"
"B004LB59VE","Tinkers","https://www.amazon.in/Tinkers-Paul-Harding-ebook/dp/B004LB59VE/ref=sr_1_6?crid=2HJHYNIG54Y5A",2,"320;320"
"B00IAQJIMM","Mussolini","https://www.amazon.in/Mussolini-Richard-J-B-Bosworth-ebook/dp/B00IAQJIMM/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"321;321"
"0394716582","Mussolini: A Biography","https://www.amazon.in/Mussolini-Biography-Dennis-Mack-Smith/dp/0394716582/ref=sr_1_1?crid=2OOCQIZIVJG8F",2,"321;321"
"B006OYD2K6","The Fall of Rome and the End of Civilization","https://www.amazon.in/Fall-Rome-End-Civilization-ebook/dp/B006OYD2K6/ref=sr_1_1?crid=3C90V81HJXS17",2,"321;321"
"B008CBDA6A","A Thousand Years of Good Prayers","https://www.amazon.in/gp/product/B008CBDA6A/ref=dbs_a_def_rwt_bibl_vppi_i5",2,"322;322"
"B01B3DKROQ","Harry Potter: The Complete Collection (1-7)","https://www.amazon.in/Harry-Potter-Complete-Collection-1-7-ebook/dp/B01B3DKROQ/ref=sr_1_8?crid=MP27FHJ43XN4",2,"322;322"
"B07SZ2N2N1","Daastan-e-Dastarkhan: Stories and Recipes from Muslim Kitchens","https://www.amazon.in/Daastan-Dastarkhan-Stories-Recipes-Kitchens-ebook/dp/B07SZ2N2N1/ref=sr_1_1?crid=Q8NSLGJD75AC",2,"322;322"
"B07KPWGBKV","Kitchen","https://www.amazon.in/Kitchen-Banana-Yoshimoto-ebook/dp/B07KPWGBKV/ref=sr_1_10?crid=3JVJZ4XXM71UU",2,"322;322"
"B09SYHTWWN","The Book of Goose","https://www.amazon.in/Book-Goose-literary-award-winning-Vagrants-ebook/dp/B09SYHTWWN/ref=sr_1_2?crid=3LZ208GPGSMEC",2,"322;322"
"B0096QYPCI","The F Word","https://www.amazon.in/F-Word-Mita-Kapur-ebook/dp/B0096QYPCI/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"322;322"
"B002RI97MK","Twilight","https://www.amazon.in/Twilight-Book-Saga-ebook/dp/B002RI97MK/ref=sr_1_2?crid=2KUSPWHQ78AE7",2,"322;322"
"B00JVCHBZ0","Wheels","https://www.amazon.in/gp/product/B00JVCHBZ0/ref=dbs_a_def_rwt_bibl_vppi_i0",2,"322;322"
"B08C1V167R","Austrian Economics: An Introduction","https://www.amazon.in/Austrian-Economics-Introduction-Steven-Horwitz-ebook/dp/B08C1V167R/ref=sr_1_7?crid=VLTNLMTK9JJF",2,"323;323"
"B0091QWRNM","Friedrich Hayek: The ideas and influence of the libertarian economist","https://www.amazon.in/Friedrich-Hayek-influence-libertarian-Essentials-ebook/dp/B0091QWRNM/ref=sr_1_2?qid=1680494248",2,"323;323"
"1515433102","Lombard Street: A Description of the Money Market","https://www.amazon.in/Lombard-Street-Description-Money-Market/dp/1515433102/ref=sr_1_1_sspa?crid=2QW5D8KR0TOMQ",2,"323;323"
"0471119792","Where Are the Customers&#8217; Yachts?","https://www.amazon.in/Where-Customers%E2%80%B2-Yachts-Street-Marketplace/dp/0471119792/ref=sr_1_1_sspa?crid=TZG0OJXNR5N7",2,"323;323"
"0802162134","Also a Poet: Frank O&#8217;Hara, My Father, and Me","https://www.amazon.in/Also-Poet-Frank-OHara-Father/dp/0802162134/ref=sr_1_1?crid=1U25D789S0Y72",2,"324;324"
"0374539146","Delmore Schwartz: The Life of an American Poet","https://www.amazon.in/Delmore-Schwartz-Life-American-Poet/dp/0374539146/ref=tmm_pap_swatch_0?_encoding=UTF8",2,"324;324"
"0143426354","English","https://www.amazon.in/Shekhar-Life-Agyeya/dp/0143426354/ref=sr_1_3?crid=1U8HJAL4ZTO8J",4,"324;324;399;399"
"B07GKPKCD6","Frida: The Biography of Frida Kahlo","https://www.amazon.in/Frida-Biography-Kahlo-Hayden-Herrera-ebook/dp/B07GKPKCD6/ref=sr_1_1?qid=1681096590",2,"324;324"
"B0BBSY4GTL","Here And Hereafter: Nirmal Verma&#8217;s Life in Literature","https://www.amazon.in/Here-Hereafter-Nirmal-Vermas-Literature-ebook/dp/B0BBSY4GTL/ref=sr_1_1?crid=20GF5T6KX2S7Z",2,"324;324"
"B07414Z76B","Hindi","https://www.amazon.in/%E0%A4%B6%E0%A5%87%E0%A4%96%E0%A4%B0-%E0%A4%8F%E0%A4%95-%E0%A4%9C%E0%A5%80%E0%A4%B5%E0%A4%A8%E0%A5%80-%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%A8-Hindi-ebook/dp/B07414Z76B/ref=sr_1_2?crid=1TXT947XW2C9M",4,"324;324;399;399"
"0944613268","Hindi Modernism: Rethinking Agyeya and His Times","https://www.amazon.in/Hindi-Modernism-Rethinking-monograph-English/dp/0944613268",1,"324"
"B0BSFQJ6PC","India After Gandhi","https://www.amazon.in/India-After-Gandhi-History-Revised-ebook/dp/B0BSFQJ6PC/ref=sr_1_2?crid=20EPS25YTB2GW",2,"324;324"
"0143453734","Keeda Jadi Ki Khoj Mein","https://www.amazon.in/Keeda-Jadi-Ki-Khoj-Mein/dp/0143453734/ref=sr_1_2?qid=1681098841",2,"324;324"
"B0C1BSNSF3","Raw Umber : A Memoir","https://www.amazon.in/Raw-Umber-Memoir-Sara-Rai-ebook/dp/B0C1BSNSF3/ref=sr_1_1?crid=SXRCZ7JNLNWM",4,"324;324;327;327"
"B07H4XXKQS","Sontag: Her Life and Work","https://www.amazon.in/Sontag-Life-Work-Benjamin-Moser-ebook/dp/B07H4XXKQS/ref=sr_1_7?crid=1XDQ1QM32ESPM",2,"324;324"
"9326352056","Sunita","https://www.amazon.in/SUNITA-JAINENDRA-KUMAR/dp/9326352056/ref=sr_1_1?crid=T4C94DR9UFN6",2,"324;324"
"9326350460","Suraj Ka Saatwaan Ghoda","https://www.amazon.in/Suraj-Satwan-Ghorha-74th-2013/dp/9326350460/ref=sr_1_3?crid=13OQT9644YFT8",2,"324;324"
"B00KCRP8XK","The Most of Nora Ephron","https://www.amazon.in/Most-Nora-Ephron-ebook/dp/B00KCRP8XK/ref=sr_1_1?crid=2NZJ02QYO9ECU",2,"324;324"
"B06XGK8BTD","The Shadow in the Garden: A Biographer&#8217;s Tale","https://www.amazon.in/Shadow-Garden-Biographers-Tale-ebook/dp/B06XGK8BTD/ref=sr_1_2?crid=2FPY0HZQLJW9E",2,"324;324"
"B0058O6OLW","What Makes Women Happy","https://www.amazon.in/What-Makes-Women-Happy-Weldon-ebook/dp/B0058O6OLW/ref=sr_1_13?crid=30VJP5YL195O6",2,"324;324"
"B00I31UFH6","Why This World: A Biography of Clarice Lispector","https://www.amazon.in/Why-This-World-Biography-Lispector-ebook/dp/B00I31UFH6/ref=sr_1_1?crid=1XDQ1QM32ESPM",2,"324;324"
"B07P9TWL94","Working: Researching, Interviewing, Writing","https://www.amazon.in/Working-Researching-Interviewing-Robert-Caro-ebook/dp/B07P9TWL94/ref=sr_1_2?crid=25EU38C7KAGML",2,"324;324"
"B088W75T3H","Caste","https://www.amazon.in/Caste-International-Bestseller-Isabel-Wilkerson-ebook/dp/B088W75T3H/ref=sr_1_3?crid=1FJ1G9BD55XK8",2,"325;325"
"B06XRYXP14","Conversations with Friends","https://www.amazon.in/gp/product/B06XRYXP14/ref=dbs_a_def_rwt_bibl_vppi_i1",2,"325;325"
"B003D87PW2","Curry","https://www.amazon.in/Curry-Cooks-Conquerors-Lizzie-Collingham-ebook/dp/B003D87PW2/ref=sr_1_1?crid=2C107K3N3VDF8",2,"325;325"
"B0789XJ673","Dabangg","https://www.amazon.com/Dabangg-Anupam-Kher/dp/B0789XJ673",1,"325"
"B07JGTJZHG","Figuring","https://www.amazon.in/Figuring-Maria-Popova-ebook/dp/B07JGTJZHG/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"325;325"
"B089XWNCG4","Hello, Mum","https://www.amazon.in/gp/product/B089XWNCG4/ref=dbs_a_def_rwt_bibl_vppi_i0",2,"325;325"
"B099JC5HQK","Lessons in Chemistry","https://www.amazon.in/Lessons-Chemistry-Debut-Bonnie-Garmus-ebook/dp/B099JC5HQK/ref=sr_1_1?keywords=lessons+in+chemistry",2,"325;325"
"B07DVT2VZK","Normal People","https://www.amazon.in/Normal-People-Sally-Rooney-ebook/dp/B07DVT2VZK/ref=sr_1_1?crid=2XG8AFQ9OCSI5",2,"325;325"
"B09Q3CBBCK","Red, White &amp; Royal Blue","https://www.amazon.in/White-Royal-Blue-Casey-McQuiston-ebook/dp/B09Q3CBBCK/ref=sr_1_1?crid=VMVU9D7O8EZZ",2,"325;325"
"B0B75MWX21","Sisterhood Economy","https://www.amazon.in/Sisterhood-Economy-men-Shaili-Chopra-ebook/dp/B0B75MWX21/ref=sr_1_1?crid=29O6NOTQ4PIRO",2,"325;325"
"B00O0MWXJK","Sophia: Princess, Suffragette, Revolutionary","https://www.amazon.in/Sophia-Suffragette-Revolutionary-Anita-Anand-ebook/dp/B00O0MWXJK/ref=sr_1_6?crid=3G34WONRA1TLI",2,"325;325"
"B08LW5ZYV3","The Code Breaker","https://www.amazon.in/Code-Breaker-Walter-Isaacson-ebook/dp/B08LW5ZYV3/ref=sr_1_1?crid=74MLEYQUJ9QP",2,"325;325"
"0143420240","An Equal Music","https://www.amazon.in/Equal-Music-Vikram-Seth/dp/0143420240/ref=sr_1_1?crid=2YN8WC8G4DHVX",2,"326;326"
"0006434754","Chance and Necessity","https://www.amazon.in/Chance-Necessity-Natural-Philosophy-Biology/dp/0006434754/ref=tmm_pap_swatch_0?_encoding=UTF8",2,"326;326"
"0143031368","Collected Poems 1954 &#8211; 2004","https://www.amazon.in/Collected-Poems-1954-2004-Dom-Moraes/dp/0143031368/ref=sr_1_8?crid=3HRXWPGSFZ54E",2,"326;326"
"B07SM3QPGT","Death in Venice","https://www.amazon.in/Death-Venice-Thomas-Mann-ebook/dp/B07SM3QPGT/ref=sr_1_3?crid=2UP1CBYVMV5B8",2,"326;326"
"014026549X","Devi : Tales Of The Goddess In Our Time","https://www.amazon.in/Devi-Penguin-originals-Mrinal-Pande/dp/014026549X/ref=sr_1_1?crid=37ZBMNGB0ICZO",2,"326;326"
"8131611671","Form in Indian and Western Music","https://www.amazon.in/INDIAN-WESTERN-MUSIC-Chetan-Karnani/dp/8131611671/ref=sr_1_1?crid=3P60GXBOR05JG",2,"326;326"
"0060750510","In Praise of Slowness","https://www.amazon.in/Praise-Slowness-Challenging-Cult-Speed/dp/0060750510/ref=sr_1_1?crid=PJ6CJEHTV58Z",2,"326;326"
"0714859028","India: Cookbook","https://www.amazon.in/India-Cookbook-Pushpesh-Pant/dp/0714859028/ref=sr_1_7?qid=1682289735",2,"326;326"
"B098B6Z9BD","Lahron Ke Rajhans","https://www.amazon.in/Lahron-Rajhans-Hindi-Mohan-Rakesh-ebook/dp/B098B6Z9BD/ref=sr_1_24?crid=1LVU9E8237EAL",2,"326;326"
"9392458134","NAD &#8211; Understanding Raga Music","https://www.amazon.in/NAD-Understanding-Raga-Music-Book/dp/9392458134/ref=sr_1_5?crid=JH2JXMQMZSN0",2,"326;326"
"B0851BJW52","Raag Pahadi","https://www.amazon.in/Raag-Pahadi-Hindi-Namita-Gokhale-ebook/dp/B0851BJW52/ref=sr_1_14?crid=36D5MSU3K9BOY",2,"326;326"
"B07BY7Q223","Tabiyat: Medicine and Healing in India and Other Essays","https://www.amazon.in/Tabiyat-Medicine-Healing-India-Essays-ebook/dp/B07BY7Q223/ref=sr_1_3?crid=1ANCSK3M5SQBC",2,"326;326"
"B007SGM0KW","The Counterfeiters","https://www.amazon.in/Counterfeiters-Novel-Vintage-International-ebook/dp/B007SGM0KW/ref=sr_1_2?crid=34XFIKISKUDAJ",2,"326;326"
"B0BMLT9LZH","The Myth of the Holy Cow","https://www.amazon.in/Myth-Holy-Cow-D-Jha-ebook/dp/B0BMLT9LZH/ref=sr_1_1?crid=1YL4TEKK1CAQO",2,"326;326"
"8124608350","The Raga-Ness of Ragas","https://www.amazon.in/Raga-Ness-Ragas-Beyond-Grammar/dp/8124608350/ref=sr_1_1?crid=WFFJH2178CL",2,"326;326"
"B0BCG68PXS","The Wonder That Was India","https://www.amazon.in/Wonder-That-Was-India-ebook/dp/B0BCG68PXS/ref=sr_1_1?crid=ZQ20Y8WW78SF",2,"326;326"
"B06XY2BBK6","Things to Leave Behind","https://www.amazon.in/Things-Leave-Behind-Namita-Gokhale-ebook/dp/B06XY2BBK6/ref=sr_1_15?crid=36D5MSU3K9BOY",2,"326;326"
"B002C06TN8","Try Anything Twice","https://www.amazon.com/Try-Anything-Twice-Peter-Cheyney/dp/B002C06TN8",1,"326"
"9353496128","Vairagya Shatak","https://www.amazon.in/-/hi/%E0%A4%AD%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%B9%E0%A4%B0%E0%A4%BF/dp/9353496128",2,"326;326"
"B01FW6M6JE","A Prisoner&#8217;s Scrap-Book","https://www.amazon.in/PRISONER-S-SCRAP-BOOK-L-K-Advani-ebook/dp/B01FW6M6JE/ref=sr_1_1?crid=3CJA470W83XAS",2,"327;327"
"B06XGZFV3D","Freedom at Midnight","https://www.amazon.in/Freedom-at-Midnight-Larry-Collins-ebook/dp/B06XGZFV3D/ref=sr_1_1?crid=3KO9IYKW4XQKQ",4,"327;327;333;333"
"B07F6BWTNZ","Gandhi&#8217;s Khadi: A History of Contention and Conciliation","https://www.amazon.in/GANDHIS-KHADI-History-Contention-Conciliation-ebook/dp/B07F6BWTNZ/ref=sr_1_3?qid=1682901593",2,"327;327"
"B07M7S13MZ","Gandhi: The Years that Changed the World","https://www.amazon.in/Gandhi-Years-that-Changed-World-ebook/dp/B07M7S13MZ/ref=sr_1_1?crid=35PDP6HPKE12W",2,"327;327"
"9386392445","Including the Socially Excluded","https://www.amazon.in/Including-Socially-Excluded-Experience-Poverty/dp/9386392445/ref=sr_1_2?qid=1682901593",2,"327;327"
"B00B8YKTVW","Is Paris Burning?","https://www.amazon.in/Paris-Burning-Larry-Collins-ebook/dp/B00B8YKTVW/ref=sr_1_1?crid=37CR6P594YIR2",2,"327;327"
"B076QC6JBL","Life among the Scorpions","https://www.amazon.in/Life-among-Scorpions-Jaya-Jaitly-ebook/dp/B076QC6JBL/ref=sr_1_3?crid=1BWFPM2B8H6JL",2,"327;327"
"B00HVPSXTM","No One Writes to the Colonel","https://www.amazon.in/One-Writes-Colonel-Marquez-2014-ebook/dp/B00HVPSXTM/ref=sr_1_8?keywords=gabriel+garcia+marquez",2,"327;327"
"0295956135","Prison Diary","https://www.amazon.in/Prison-Diary-Jayaprakash-Narayan/dp/0295956135",1,"327"
"B09NMD6H5K","The Moon is Down","https://www.amazon.in/moon-down-John-Steinbeck-ebook/dp/B09NMD6H5K/ref=sr_1_4?crid=UI9IHH80E235",2,"327;327"
"B0BGMN64VX","Weapons of the Weak","https://www.amazon.in/Weapons-Weak-Everyday-Peasant-Resistance-ebook/dp/B0BGMN64VX/ref=sr_1_6?crid=1XL0GXNUHDG2",2,"327;327"
"B002RI993M","A Fraction Of The Whole","https://www.amazon.in/Fraction-Whole-Steve-Toltz-ebook/dp/B002RI993M/ref=sr_1_1?crid=2SOH7EJUNAIW4",2,"328;328"
"067972544X","Barabbas","https://www.amazon.in/Barabbas-Vintage-International-P%C3%A4r-Lagerkvist/dp/067972544X/ref=sr_1_1?crid=2OZ6MRP57H3NY",2,"328;328"
"B005TIWYQ6","What is the What","https://www.amazon.in/What-Dave-Eggers-ebook/dp/B005TIWYQ6/ref=tmm_kin_swatch_0?_encoding=UTF8",2,"328;328"
"B07YQ16V9S","An Idea of a Law School","https://www.amazon.in/Idea-Law-School-Ideas-School/dp/B07YQ16V9S/ref=sr_1_1?crid=2O1KQH21Q5XUR",2,"329;329"
"B01DEF1DQM","Bonjour Tristesse","https://www.amazon.in/Bonjour-Tristesse-Certain-Penguin-Classics-ebook/dp/B01DEF1DQM/ref=sr_1_4?crid=18MJQ2CLY5J21",2,"329;329"
"B0074YVW1G","Quiet: The Power of Introverts in a World That Can&#8217;t Stop Talking","https://www.amazon.in/Quiet-Power-Introverts-World-Talking-ebook/dp/B0074YVW1G/ref=sr_1_2?crid=2LV98IXC6PI2J",2,"329;329"
"B0BGJL2SDP","The Truth Pill: The Myth of Drug Regulation in India","https://www.amazon.in/Truth-Pill-Myth-Regulation-India-ebook/dp/B0BGJL2SDP/ref=sr_1_1?crid=AKKNOFP2MGUY",2,"329;329"
"B078YSYQ6K","The Wealth of Nations","https://www.amazon.in/Inquiry-Nature-Causes-Wealth-Nations-ebook/dp/B078YSYQ6K/ref=sr_1_3?crid=2FDUOMQHZ2MZC",2,"329;329"
"B0759T5B7D","Three Hundred Verses: Musings on Life, Love and Renunciation","https://www.amazon.in/Three-Hundred-Verses-Musings-Renunciation-ebook/dp/B0759T5B7D/ref=sr_1_1?crid=1D0U89KGK078D",2,"329;329"
"B007IO1X5C","What Money Can&#8217;t Buy","https://www.amazon.in/What-Money-Cant-Buy-Markets-ebook/dp/B007IO1X5C/ref=sr_1_4?crid=1PXS7D9L2PLC4",2,"329;329"
"0142400580","The Great Brain","https://www.amazon.in/Great-Brain-John-D-Fitzgerald/dp/0142400580/ref=sr_1_1?crid=3S26FSHH4P5U5",2,"330;330"
"B0064M9WHK","God is Not Great","https://www.amazon.in/God-Not-Great-Christopher-Hitchens-ebook/dp/B0064M9WHK/ref=sr_1_1?crid=10SLQ7LZN2AUZ",2,"331;331"
"B077QY23RV","Skin in the Game","https://www.amazon.in/Skin-Game-Hidden-Asymmetries-Daily-ebook/dp/B077QY23RV/ref=sr_1_1?crid=2S7ZSUVVMEC19",2,"331;331"
"0674427793","Therigatha","https://www.amazon.in/Therigatha-Poems-Buddhist-Classical-Library/dp/0674427793/ref=sr_1_1?crid=30I463IMRVGPG",2,"332;332"
"3031104404","Bhimrao Ramji Ambedkar and the Question of Socialism in India","https://www.amazon.in/Bhimrao-Ramji-Ambedkar-Question-Socialism/dp/3031104404/ref=sr_1_1?crid=3B72AQGLNVEGL",2,"332;332"
"8170620201","Delhi Riots: Three Days in the Life of a Nation","https://www.amazon.in/gp/product/8170620201/ref=dbs_a_def_rwt_bibl_vppi_i4",2,"332;332"
"8195539297","Dust on the Throne: The Search for Buddhism in Modern India","https://www.amazon.in/Dust-Throne-Search-Buddhism-Modern/dp/8195539297/ref=sr_1_1?crid=3UA33BSOZ52AT",2,"332;332"
"B0C3QDBKMZ","Frankenstein","https://www.amazon.in/Shelleys-Frankenstein-original-Illustrated-Publications-ebook/dp/B0C3QDBKMZ/ref=sr_1_3?crid=19MXXFYSSUJ17",2,"332;332"
"9381345449","Gendering Caste Through a Feminist Lens","https://www.amazon.in/Gendering-Caste-Feminist-Theorizing-Feminism/dp/9381345449/ref=sr_1_2?crid=1D5ZPXWK2HVG",2,"332;332"
"B00WUD680G","Rewriting History: The Life and Times of Pandita Ramabai","https://www.amazon.in/Rewriting-History-Times-Pandita-Ramabai-ebook/dp/B00WUD680G",1,"332"
"8121507499","The Social Dimensions of Early Buddhism","https://www.amazon.in/Social-Dimensions-Early-Buddhism/dp/8121507499",1,"332"
"9352872746","Thinking Gender, Doing Gender","https://www.amazon.in/Thinking-Gender-Doing-Feminist-Scholarship/dp/9352872746/ref=sr_1_1?crid=1D5ZPXWK2HVG",2,"332;332"
"B0767FS76G","21 Lessons for the 21st Century","https://www.amazon.in/Lessons-21st-Century-Yuval-Harari-ebook/dp/B0767FS76G/ref=sr_1_3?crid=2UNCDPWF1V6QQ",2,"333;333"
